Date,Portfolio_Value,Daily_Return
2010-05-14,102.72259672827747,-0.017803277328080735
2010-05-17,101.98377157153648,-0.007192430684899165
2010-05-18,99.2436233253817,-0.02686847332600062
2010-05-19,97.68478343423588,-0.015707204542855013
2010-05-20,95.65910347152294,-0.02073690386053506
2010-05-21,98.45608442204241,0.029239046248767275
2010-05-24,97.99059751010303,-0.004727863337973259
2010-05-25,97.00143782223185,-0.010094434700933408
2010-05-26,98.362716407729,0.014033591831822845
2010-05-27,100.93642601967288,0.026165499550413474
2010-05-28,100.74021787365193,-0.0019438784763660122
2010-05-31,102.22869346415573,0.014775385858016188
2010-06-01,100.59678295311245,-0.015963331387146007
2010-06-02,102.08796486287174,0.014823355836879104
2010-06-04,100.37351161453687,-0.01679388212545696
2010-06-07,99.70640391806562,-0.00664625243991801
2010-06-08,100.61708034752841,0.009133580128024121
2010-06-09,100.10693916787392,-0.005070125051258478
2010-06-10,102.2313997834112,0.02122191161967968
2010-06-11,102.98375653642951,0.0073593509881724195
2010-06-14,102.88632904323288,-0.0009460471871809428
2010-06-15,104.11635114484015,0.011955155879751489
2010-06-16,104.11635114484015,0.0
2010-06-17,104.11635114484015,0.0
2010-06-18,104.11635114484015,0.0
2010-06-21,104.11635114484015,0.0
2010-06-22,104.11635114484015,0.0
2010-06-23,104.11635114484015,0.0
2010-06-24,104.11635114484015,0.0
2010-06-25,104.11635114484015,0.0
2010-06-28,104.11635114484015,0.0
2010-06-29,104.11635114484015,0.0
2010-06-30,104.11635114484015,0.0
2010-07-01,104.5594389746944,0.004255698792573703
2010-07-02,104.84596910466684,0.0027403564210188858
2010-07-05,104.01148702510797,-0.007959124100668458
2010-07-06,105.78383834452505,0.017039957509589865
2010-07-07,107.58425189316627,0.017019741170456237
2010-07-08,107.867828104273,0.0026358524237202197
2010-07-12,107.10571703692362,-0.007065230483853435
2010-07-13,108.17798958517099,0.010011347460357367
2010-07-14,107.87225898257154,-0.002826181220152324
2010-07-15,107.88702857690002,0.0001369174472451995
2010-07-16,106.18852522912528,-0.015743350893792307
2010-07-19,107.60345236579327,0.013324670755290757
2010-07-20,109.32558706449353,0.016004455812866913
2010-07-21,109.3462644965534,0.0001891362545134445
2010-07-22,111.22347993570267,0.017167622943428773
2010-07-23,111.22347993570267,0.0
2010-07-26,111.22347993570267,0.0
2010-07-27,111.22347993570267,0.0
2010-07-28,111.22347993570267,0.0
2010-07-29,111.22347993570267,0.0
2010-07-30,111.22347993570267,0.0
2010-08-02,111.22347993570267,0.0
2010-08-03,111.22347993570267,0.0
2010-08-04,111.22347993570267,0.0
2010-08-05,111.22347993570267,0.0
2010-08-06,111.22347993570267,0.0
2010-08-09,111.22347993570267,0.0
2010-08-10,111.22347993570267,0.0
2010-08-11,111.22347993570267,0.0
2010-08-12,111.22347993570267,0.0
2010-08-13,111.22347993570267,0.0
2010-08-16,111.22347993570267,0.0
2010-08-17,111.22347993570267,0.0
2010-08-18,111.22347993570267,0.0
2010-08-19,111.22347993570267,0.0
2010-08-20,111.22347993570267,0.0
2010-08-23,111.22347993570267,0.0
2010-08-24,111.22347993570267,0.0
2010-08-25,110.7358809425171,-0.004383957357452339
2010-08-26,109.4429838954301,-0.011675502430491647
2010-08-27,111.81605774895087,0.021683197671110488
2010-08-30,109.98721619943895,-0.016355804222842885
2010-08-31,111.20828563279889,0.011101921437358664
2010-09-01,113.87143254175587,0.02394737850514561
2010-09-02,113.50538797180066,-0.0032145425923308935
2010-09-03,113.32720023774701,-0.0015698614597742244
2010-09-06,113.42112865569777,0.0008288250107100215
2010-09-08,112.95148656594394,-0.004140693143510177
2010-09-09,113.25122872322801,0.0026537247662437036
2010-09-10,113.50400667153666,0.0022320106471109824
2010-09-13,115.19471819465043,0.014895610936505932
2010-09-14,115.19471819465043,0.0
2010-09-15,115.19471819465043,0.0
2010-09-16,115.19471819465043,0.0
2010-09-17,115.19471819465043,0.0
2010-09-20,115.19471819465043,0.0
2010-09-21,115.19471819465043,0.0
2010-09-22,115.19471819465043,0.0
2010-09-23,115.19471819465043,0.0
2010-09-24,115.19471819465043,0.0
2010-09-27,115.19471819465043,0.0
2010-09-28,115.19471819465043,0.0
2010-09-29,115.19471819465043,0.0
2010-09-30,115.19471819465043,0.0
2010-10-01,115.19471819465043,0.0
2010-10-04,115.19471819465043,0.0
2010-10-05,115.19471819465043,0.0
2010-10-06,115.19471819465043,0.0
2010-10-07,115.19471819465043,0.0
2010-10-08,115.19471819465043,0.0
2010-10-11,115.19471819465043,0.0
2010-10-13,115.19471819465043,0.0
2010-10-14,115.19471819465043,0.0
2010-10-15,115.19471819465043,0.0
2010-10-18,115.19471819465043,0.0
2010-10-19,115.19471819465043,0.0
2010-10-20,115.19471819465043,0.0
2010-10-21,115.19471819465043,0.0
2010-10-22,115.19471819465043,0.0
2010-10-25,115.19471819465043,0.0
2010-10-26,115.19471819465043,0.0
2010-10-27,115.19471819465043,0.0
2010-10-28,115.19471819465043,0.0
2010-10-29,115.19471819465043,0.0
2010-11-01,115.19471819465043,0.0
2010-11-03,115.19471819465043,0.0
2010-11-04,115.19471819465043,0.0
2010-11-05,115.19471819465043,0.0
2010-11-08,115.19471819465043,0.0
2010-11-09,115.19471819465043,0.0
2010-11-10,115.19471819465043,0.0
2010-11-11,115.19471819465043,0.0
2010-11-12,115.19471819465043,0.0
2010-11-16,115.19471819465043,0.0
2010-11-17,115.86719478153911,0.005837738026776007
2010-11-18,117.26157563481694,0.0120343023399061
2010-11-19,117.41376085854225,0.0012978268704084694
2010-11-22,115.76833942253806,-0.014013872172841335
2010-11-23,113.5831156972519,-0.018875831995053383
2010-11-24,115.76313650890641,0.019193176717085425
2010-11-25,115.41584202399487,-0.003000043842841471
2010-11-26,113.9382145526109,-0.012802639962343876
2010-11-29,113.52458291889602,-0.0036303152137239225
2010-11-30,113.26053505209059,-0.002325909155676431
2010-12-01,115.39503036946837,0.018845887637702452
2010-12-02,115.63046221129977,0.0020402251386184567
2010-12-03,115.94133630078989,0.002688513766571532
2010-12-06,115.6629804214975,-0.0024008338024521514
2010-12-07,115.38462454220509,-0.0024066116771158663
2010-12-08,113.87187740380757,-0.01311047415892208
2010-12-09,113.48686179506666,-0.003381129893692547
2010-12-10,114.08909904792827,0.005306669365385375
2010-12-13,115.10887011972848,0.00893837430841482
2010-12-14,114.61069113949955,-0.004327893929553239
2010-12-15,113.4751552393955,-0.00990776592317999
2010-12-16,112.74154441733515,-0.006464946626534185
2010-12-17,113.61953609267334,0.00778764988430658
2010-12-20,112.68691382420299,-0.008208291465911621
2010-12-21,113.9239065401239,0.010977252583655561
2010-12-22,114.25689301254846,0.002922884954856153
2010-12-23,114.27640393866709,0.00017076366776835883
2010-12-27,113.38800643606564,-0.007774111469925904
2010-12-28,113.69757979714785,0.002730212575496438
2010-12-29,114.88254337675241,0.010422065110960999
2010-12-30,115.34170050474411,0.003996752809396931
2011-01-03,116.19627906873995,0.007409103214675472
2011-01-04,116.19627906873995,0.0
2011-01-05,116.19627906873995,0.0
2011-01-06,116.19627906873995,0.0
2011-01-07,116.19627906873995,0.0
2011-01-10,116.19627906873995,0.0
2011-01-11,116.19627906873995,0.0
2011-01-12,116.19627906873995,0.0
2011-01-13,116.19627906873995,0.0
2011-01-14,116.19627906873995,0.0
2011-01-17,116.19627906873995,0.0
2011-01-18,116.19627906873995,0.0
2011-01-19,116.19627906873995,0.0
2011-01-20,116.19627906873995,0.0
2011-01-21,116.19627906873995,0.0
2011-01-24,116.19627906873995,0.0
2011-01-26,116.19627906873995,0.0
2011-01-27,116.19627906873995,0.0
2011-01-28,114.40688581955918,-0.015399746562643313
2011-01-31,114.24421370599731,-0.0014218734510300646
2011-02-01,115.92648141697879,0.014725189630266255
2011-02-02,114.39366044447287,-0.013222353976159007
2011-02-03,114.4954958326376,0.0008902188090587071
2011-02-04,112.5169797197223,-0.01728029647391005
2011-02-07,112.63997570802518,0.0010931326863667934
2011-02-08,113.18089354905617,0.00480218357320239
2011-02-09,111.12699279814878,-0.018147062516494117
2011-02-10,111.60310630125674,0.004284409135166367
2011-02-11,113.1610554864267,0.013959729588211456
2011-02-14,114.22173056835052,0.009373145888083911
2011-02-15,113.93473992897711,-0.00251257477841893
2011-02-16,115.56146106459602,0.014277656987086829
2011-02-17,115.71223034058018,0.0013046674435857053
2011-02-18,116.21743966887807,0.004366084093365918
2011-02-21,115.14882936190243,-0.00919492212201789
2011-02-22,114.06567114233181,-0.009406593411091957
2011-02-23,114.68726377138942,0.005449427709779409
2011-02-24,114.73884273422613,0.0004497357521713319
2011-02-25,114.67800600882899,-0.000530219095359441
2011-02-28,115.31282401297295,0.005535656105627451
2011-03-01,113.80513125313105,-0.013074805623286667
2011-03-02,115.179247724601,0.012074292752350058
2011-03-03,116.32192013206011,0.00992081846368098
2011-03-04,116.14470010590325,-0.001523530783842486
2011-03-09,115.15544204944558,-0.008517461886385136
2011-03-10,113.53797867638716,-0.014045913456386394
2011-03-11,114.38969283194696,0.0075015793436610245
2011-03-14,115.02980098612542,0.005595855171312447
2011-03-15,114.8129048347096,-0.0018855648671599612
2011-03-16,113.4877222510591,-0.011542104831841926
2011-03-17,113.76942274039799,0.0024822111480544695
2011-03-18,114.64758764613043,0.00771881305696942
2011-03-21,114.39630551949014,-0.00219177857815811
2011-03-22,115.57071882715644,0.010266182131784207
2011-03-23,115.85903200403848,0.002494690522027776
2011-03-24,115.51120463926792,-0.0030021601143571663
2011-03-25,115.81935587877948,0.002667717304774886
2011-03-28,115.06154188633263,-0.006543068614886849
2011-03-29,115.36043536328376,0.0025976835704704104
2011-03-30,116.12486204327375,0.006626419860350952
2011-03-31,116.90515917336737,0.006719466584191425
2011-04-01,116.90515917336737,0.0
2011-04-04,116.90515917336737,0.0
2011-04-05,116.90515917336737,0.0
2011-04-06,116.90515917336737,0.0
2011-04-07,116.90515917336737,0.0
2011-04-08,116.90515917336737,0.0
2011-04-11,116.90515917336737,0.0
2011-04-12,116.90515917336737,0.0
2011-04-13,116.90515917336737,0.0
2011-04-14,116.90515917336737,0.0
2011-04-15,117.45510712068099,0.004704223074518676
2011-04-18,115.73193688576495,-0.014670883856463868
2011-04-19,116.74085373725637,0.008717704711771024
2011-04-20,117.96296028684222,0.01046854216379467
2011-04-25,117.84618121654846,-0.00098996388366146
2011-04-26,118.07973935713596,0.0019818897666130653
2011-04-27,116.88479073087426,-0.010119844714828963
2011-04-28,116.08227409664622,-0.006865877324243264
2011-04-29,116.70690633310122,0.005380944173569047
2011-05-02,115.79711590174288,-0.007795514935179937
2011-05-03,114.24232479143643,-0.013426855221728706
2011-05-04,113.28908168275949,-0.008344045085017515
2011-05-05,113.00528138402231,-0.002505098413030593
2011-05-06,114.3767565118909,0.0121363808051409
2011-05-09,114.65512522596322,0.0024337874456457076
2011-05-10,115.00138874834585,0.003020043994546473
2011-05-11,113.5063450693525,-0.013000222825699015
2011-05-12,113.8145874990814,0.0027156405180743803
2011-05-13,112.7717232434348,-0.009162834734651293
2011-05-16,112.22177529612118,-0.004876647545116186
2011-05-17,113.36648176423326,0.010200395289519548
2011-05-18,112.23671215394945,-0.009965640572963785
2011-05-19,111.59306937116757,-0.005734690284753041
2011-05-20,111.90538548939509,0.002798705331678919
2011-05-23,111.56319565551105,-0.0030578495609262513
2011-05-24,112.91022865238787,0.012074170060852651
2011-05-25,112.9794813568644,0.0006133430540624651
2011-05-26,113.94494553103722,0.008545482441393304
2011-05-27,114.21109317961368,0.0023357565123760526
2011-05-30,113.74805058693727,-0.004054269859305126
2011-05-31,114.6524094336308,0.007950543697470502
2011-06-01,113.01071296868714,-0.014318900693438885
2011-06-02,114.10653517481578,0.009696622358556839
2011-06-03,114.27355640325918,0.0014637306109377413
2011-06-06,112.5449545836783,-0.015126875140569096
2011-06-07,112.7486390086093,0.001809805030216216
2011-06-08,112.49742821786111,-0.0022280605154711974
2011-06-09,113.08947094632713,0.005262722338145176
2011-06-10,112.0411751060157,-0.009269614859273245
2011-06-13,111.12595308999254,-0.008168622072708298
2011-06-14,111.3730901922421,0.0022239368516321356
2011-06-15,110.556994596352,-0.007327583301149576
2011-06-16,109.57523566818472,-0.008880115923481147
2011-06-17,109.81829908193568,0.0022182330913438353
2011-06-20,109.96495186788597,0.0013354130156475463
2011-06-21,110.31257328643484,0.0031612019342899256
2011-06-22,110.00025716820736,-0.0028311923919727144
2011-06-24,109.7599095467888,-0.0021849732682991396
2011-06-27,110.0314887800301,0.0024743026334721474
2011-06-28,111.50616401653033,0.013402301948747919
2011-06-29,111.54825879768275,0.00037751079972747625
2011-06-30,111.64331152931722,0.0008521220560409049
2011-07-01,112.98762873386164,0.012041179951845171
2011-07-04,113.66250312846624,0.005972993699993934
2011-07-05,113.66250312846624,0.0
2011-07-06,113.66250312846624,0.0
2011-07-07,113.66250312846624,0.0
2011-07-08,113.66250312846624,0.0
2011-07-11,113.66250312846624,0.0
2011-07-12,112.88689871826432,-0.006823749159608927
2011-07-13,114.32901481815804,0.012774875705398259
2011-07-14,112.8480437767128,-0.012953588761354662
2011-07-15,112.54766519010282,-0.0026617970197545526
2011-07-18,111.59123585960333,-0.008497993529088088
2011-07-19,111.95587454185625,0.0032676283172603515
2011-07-20,112.01266253335467,0.0005072354776449739
2011-07-21,113.72078554079357,0.015249374211868671
2011-07-22,113.73124648659586,9.198798401333086e-05
2011-07-25,113.28441465875316,-0.003928839625400471
2011-07-26,112.34143511571386,-0.008324000665756448
2011-07-27,110.76930440370533,-0.013994219589496981
2011-07-28,111.3969611518456,0.005666341876200187
2011-07-29,111.56881954716975,0.0015427565846242164
2011-08-01,111.1399207692739,-0.0038442530774873696
2011-08-02,109.30925525386475,-0.016471718737406826
2011-08-03,107.37547470126114,-0.017690913254440388
2011-08-04,102.58436152379036,-0.044620181571262574
2011-08-05,102.79059159817932,0.00201034613196005
2011-08-08,96.39297602963521,-0.06223931071000288
2011-08-09,100.10362294780737,0.03849499279938562
2011-08-10,100.46826163006028,0.003642612240348564
2011-08-11,103.37939340476805,0.028975635961802526
2011-08-12,103.57366811252575,0.0018792401595648656
2011-08-15,105.33559026980525,0.017011294370353758
2011-08-16,104.84542023792427,-0.004653413254014915
2011-08-17,105.96474143877444,0.010675918874759827
2011-08-18,103.06705945152682,-0.02734571847110001
2011-08-19,102.04188676289769,-0.00994665700258246
2011-08-22,102.02993139626646,-0.00011716136393102872
2011-08-23,104.04291625280206,0.01972935617017635
2011-08-24,104.0563660402622,0.00012927153471431474
2011-08-25,102.79656928149494,-0.012106868678076088
2011-08-26,103.39134877139931,0.005785985797596371
2011-08-29,105.64792422304647,0.021825573207643556
2011-08-30,106.4310007373929,0.007412133462207704
2011-08-31,108.08980785747795,0.01558575141257923
2011-09-01,108.08980785747795,0.0
2011-09-02,108.08980785747795,0.0
2011-09-05,108.08980785747795,0.0
2011-09-06,108.08980785747795,0.0
2011-09-08,108.08980785747795,0.0
2011-09-09,108.08980785747795,0.0
2011-09-12,108.08980785747795,0.0
2011-09-13,108.08980785747795,0.0
2011-09-14,108.08980785747795,0.0
2011-09-15,108.08980785747795,0.0
2011-09-16,108.08980785747795,0.0
2011-09-19,108.08980785747795,0.0
2011-09-20,108.08980785747795,0.0
2011-09-21,108.08980785747795,0.0
2011-09-22,108.08980785747795,0.0
2011-09-23,108.0053483980185,-0.0007813822702952278
2011-09-26,108.88034839801848,0.008101450650161102
2011-09-27,109.17088893855905,0.002668438747811974
2011-09-28,108.07291596558606,-0.010057378699104502
2011-09-29,108.26717272234279,0.0017974601223731401
2011-09-30,106.47494299261308,-0.016553768650872436
2011-10-03,103.88710515477524,-0.024304665164435857
2011-10-04,103.70805110072119,-0.001723544551436751
2011-10-05,104.26210515477523,0.005342440130476911
2011-10-06,106.41751056018065,0.02067295113795886
2011-10-07,104.65061866828876,-0.016603394334174792
2011-10-10,108.07798353315361,0.03275054565829749
2011-10-11,109.03237542504552,0.008830585663167412
2011-10-13,110.32122677639687,0.011820813279789233
2011-10-14,111.04588893855902,0.006568655764052966
2011-10-17,109.15568623585632,-0.01702181612277931
2011-10-18,111.0492673169374,0.017347525780650352
2011-10-19,110.93778083045092,-0.0010039371639283257
2011-10-20,109.32291596558605,-0.014556491510614333
2011-10-21,111.4259565061266,0.019236959808157206
2011-10-24,114.19115920882928,0.024816504066093925
2011-10-25,114.19115920882928,0.0
2011-10-26,114.19115920882928,0.0
2011-10-27,114.19115920882928,0.0
2011-10-28,114.19115920882928,0.0
2011-10-31,114.19115920882928,0.0
2011-11-01,114.19115920882928,0.0
2011-11-03,114.19115920882928,0.0
2011-11-04,114.19115920882928,0.0
2011-11-07,114.19115920882928,0.0
2011-11-08,114.19115920882928,0.0
2011-11-09,114.19115920882928,0.0
2011-11-10,114.19115920882928,0.0
2011-11-11,114.19115920882928,0.0
2011-11-14,114.19115920882928,0.0
2011-11-16,114.19115920882928,0.0
2011-11-17,114.19115920882928,0.0
2011-11-18,114.19115920882928,0.0
2011-11-21,114.19115920882928,0.0
2011-11-22,114.19115920882928,0.0
2011-11-23,112.73190869878955,-0.012779014769182861
2011-11-24,113.22798944613197,0.004400535332617528
2011-11-25,112.60627786017687,-0.005490794184338066
2011-11-28,114.41503980584422,0.016062709646732953
2011-11-29,113.2602024816737,-0.010093404906646897
2011-11-30,115.79697903058381,0.022397775152490862
2011-12-01,117.83928548392862,0.017636957979753287
2011-12-02,117.42534797721757,-0.0035127292652117337
2011-12-05,119.0746553969534,0.014045582560724856
2011-12-06,120.08292340940912,0.008467528283785386
2011-12-07,120.08292340940912,0.0
2011-12-08,120.08292340940912,0.0
2011-12-09,120.08292340940912,0.0
2011-12-12,120.08292340940912,0.0
2011-12-13,120.08292340940912,0.0
2011-12-14,120.08292340940912,0.0
2011-12-15,120.08292340940912,0.0
2011-12-16,120.08292340940912,0.0
2011-12-19,120.08292340940912,0.0
2011-12-20,120.08292340940912,0.0
2011-12-21,120.08292340940912,0.0
2011-12-22,120.08292340940912,0.0
2011-12-23,120.08292340940912,0.0
2011-12-26,120.08292340940912,0.0
2011-12-27,120.08292340940912,0.0
2011-12-28,120.08292340940912,0.0
2011-12-29,120.08292340940912,0.0
2012-01-02,120.08292340940912,0.0
2012-01-03,120.08292340940912,0.0
2012-01-04,120.08292340940912,0.0
2012-01-05,120.08292340940912,0.0
2012-01-06,120.08292340940912,0.0
2012-01-09,120.08292340940912,0.0
2012-01-10,120.08292340940912,0.0
2012-01-11,120.08292340940912,0.0
2012-01-12,120.08292340940912,0.0
2012-01-13,120.08292340940912,0.0
2012-01-16,120.08292340940912,0.0
2012-01-17,120.08292340940912,0.0
2012-01-18,120.08292340940912,0.0
2012-01-19,120.08292340940912,0.0
2012-01-20,120.08292340940912,0.0
2012-01-23,120.08292340940912,0.0
2012-01-24,120.08292340940912,0.0
2012-01-26,120.08292340940912,0.0
2012-01-27,120.08292340940912,0.0
2012-01-30,120.08292340940912,0.0
2012-01-31,120.08292340940912,0.0
2012-02-01,120.08292340940912,0.0
2012-02-02,120.08292340940912,0.0
2012-02-03,120.08292340940912,0.0
2012-02-06,120.08292340940912,0.0
2012-02-07,120.08292340940912,0.0
2012-02-08,120.08292340940912,0.0
2012-02-09,120.08292340940912,0.0
2012-02-10,120.08292340940912,0.0
2012-02-13,120.08292340940912,0.0
2012-02-14,120.08292340940912,0.0
2012-02-15,120.08292340940912,0.0
2012-02-16,120.08292340940912,0.0
2012-02-17,120.08292340940912,0.0
2012-02-23,120.08292340940912,0.0
2012-02-24,120.08292340940912,0.0
2012-02-27,120.08292340940912,0.0
2012-02-28,120.08292340940912,0.0
2012-02-29,120.08292340940912,0.0
2012-03-01,120.08292340940912,0.0
2012-03-02,120.08292340940912,0.0
2012-03-05,120.08292340940912,0.0
2012-03-06,120.08292340940912,0.0
2012-03-07,120.08292340940912,0.0
2012-03-08,120.08292340940912,0.0
2012-03-09,120.08292340940912,0.0
2012-03-12,120.08292340940912,0.0
2012-03-13,120.08292340940912,0.0
2012-03-14,120.08292340940912,0.0
2012-03-15,120.08292340940912,0.0
2012-03-16,120.08292340940912,0.0
2012-03-19,120.08292340940912,0.0
2012-03-20,120.08292340940912,0.0
2012-03-21,120.08292340940912,0.0
2012-03-22,120.08292340940912,0.0
2012-03-23,120.08292340940912,0.0
2012-03-26,120.08292340940912,0.0
2012-03-27,120.08292340940912,0.0
2012-03-28,120.08292340940912,0.0
2012-03-29,119.79665594985998,-0.0023839148100446295
2012-03-30,119.2974165638829,-0.004167389999483961
2012-04-02,120.27238544785467,0.008172590086640286
2012-04-03,118.98349041258986,-0.010716466880285158
2012-04-04,117.93937479925837,-0.008775298234325435
2012-04-05,118.16341020238382,0.0018995810644812927
2012-04-09,117.1013164394188,-0.008988347248491846
2012-04-10,115.46253895359388,-0.013994526583078315
2012-04-11,114.84713306229256,-0.0053299182304373804
2012-04-12,117.28801260869,0.02125329106015683
2012-04-13,115.97145888168127,-0.011224964066883558
2012-04-16,115.76263575901497,-0.0018006423708037955
2012-04-17,116.79153909188733,0.008888043418553648
2012-04-18,117.22163174850468,0.003682566904773532
2012-04-19,116.67952139032462,-0.004624661422075627
2012-04-20,116.50803750151255,-0.0014696999676439004
2012-04-23,115.18733497074227,-0.011335720342496858
2012-04-24,115.7847627124101,0.005186574911378639
2012-04-25,115.4791341686402,-0.002639626636615544
2012-04-26,116.09868886370313,0.00536507915064699
2012-04-27,115.39754102799576,-0.006039239913643746
2012-04-30,115.5759395897438,0.0015459476879557954
2012-05-02,116.41123208040898,0.0072272178243171226
2012-05-03,115.96869301250689,-0.003801515197403016
2012-05-04,114.19438793713697,-0.015299862654988838
2012-05-07,114.74617883742737,0.004832031680875204
2012-05-08,113.56376976537648,-0.010304561633604714
2012-05-09,112.76305063939114,-0.007050832564290954
2012-05-10,112.64688413406685,-0.001030182357302234
2012-05-11,112.29146994515797,-0.0031551177970078337
2012-05-14,109.65697955655334,-0.023461179997833148
2012-05-15,107.85639872402675,-0.01642012063261311
2012-05-16,107.37237161850884,-0.004487699489729935
2012-05-17,104.81394263219987,-0.023827628539294765
2012-05-18,105.47083656111704,0.00626723804505902
2012-05-21,108.34319169871904,0.02723364326343969
2012-05-22,106.19826015398111,-0.019797566520862397
2012-05-23,105.61742762735962,-0.00546932243314846
2012-05-24,104.84851599687974,-0.007280158660867508
2012-05-25,105.40168983175735,0.005275933851978332
2012-05-28,106.43889077215287,0.009840458365051763
2012-05-29,105.63678871158034,-0.007535798755076817
2012-05-30,104.48203833127332,-0.010931327943523805
2012-05-31,105.43902906561158,0.00915938040282116
2012-06-01,103.93577916933168,-0.014257053669798903
2012-06-04,103.95514025355239,0.00018627930030867823
2012-06-05,102.66071347993879,-0.012451782282784873
2012-06-06,104.97712891348878,0.022563796364055477
2012-06-08,105.35605299037994,0.003609586972067369
2012-06-11,104.7627740524737,-0.005631180374234379
2012-06-12,106.21208949985304,0.013834259931427617
2012-06-13,107.04461612134384,0.007838341429974083
2012-06-14,106.63111867977284,-0.003862851365661224
2012-06-15,107.67246842392994,0.009765908461341732
2012-06-18,107.67246842392994,0.0
2012-06-19,107.67246842392994,0.0
2012-06-20,107.67246842392994,0.0
2012-06-21,107.67246842392994,0.0
2012-06-22,107.67246842392994,0.0
2012-06-25,107.67246842392994,0.0
2012-06-26,107.67246842392994,0.0
2012-06-27,107.67246842392994,0.0
2012-06-28,107.67246842392994,0.0
2012-06-29,107.67246842392994,0.0
2012-07-02,107.67246842392994,0.0
2012-07-03,107.67246842392994,0.0
2012-07-04,107.67246842392994,0.0
2012-07-05,107.67246842392994,0.0
2012-07-06,107.67246842392994,0.0
2012-07-10,107.67246842392994,0.0
2012-07-11,107.67246842392994,0.0
2012-07-12,107.67246842392994,0.0
2012-07-13,107.67246842392994,0.0
2012-07-16,107.67246842392994,0.0
2012-07-17,107.67246842392994,0.0
2012-07-18,107.67246842392994,0.0
2012-07-19,107.67246842392994,0.0
2012-07-20,107.67246842392994,0.0
2012-07-23,107.67246842392994,0.0
2012-07-24,107.67246842392994,0.0
2012-07-25,107.67246842392994,0.0
2012-07-26,107.67246842392994,0.0
2012-07-27,107.67246842392994,0.0
2012-07-30,107.67246842392994,0.0
2012-07-31,107.67246842392994,0.0
